t,Ax,Ay,Az,wx,wy,wz,Bx,By,Bz,qw,qx,qy,qz
62.936315298080444,-0.67,-0.36,9.60,0.06,0.13,0.00,-18.88,19.25,-40.56,1.00,-0.03,0.03,0.06
63.26128149032593,-0.63,-0.36,9.58,0.06,0.13,0.06,-19.56,18.06,-41.69,1.00,-0.03,0.03,0.06
63.58866548538208,-0.65,-0.37,9.58,0.19,-0.06,-0.06,-20.00,19.25,-40.56,1.00,-0.03,0.03,0.06
63.91308903694153,-0.64,-0.36,9.60,0.00,0.00,0.00,-18.06,19.25,-40.88,1.00,-0.03,0.03,0.06
64.24011707305908,-0.66,-0.37,9.56,0.06,0.13,-0.13,-19.25,18.50,-40.56,1.00,-0.03,0.03,0.06
64.56533002853394,-0.65,-0.34,9.56,-0.06,-0.13,0.06,-18.88,18.50,-39.38,1.00,-0.03,0.03,0.06
64.89209246635437,-0.66,-0.34,9.60,0.06,-0.19,-0.06,-18.88,18.06,-40.88,1.00,-0.03,0.03,0.06
65.21722388267517,-0.67,-0.36,9.62,0.13,0.00,0.00,-19.25,18.88,-40.19,1.00,-0.03,0.03,0.06
65.54360914230347,-0.65,-0.38,9.60,0.00,-0.13,0.06,-19.56,19.25,-39.75,1.00,-0.03,0.03,0.06
65.87092566490173,-0.65,-0.37,9.56,0.06,-0.06,0.00,-19.56,19.25,-40.88,1.00,-0.03,0.03,0.06
66.19548654556274,-0.67,-0.34,9.61,0.00,-0.06,0.00,-20.00,18.50,-40.56,1.00,-0.03,0.03,0.06
66.52038669586182,-0.65,-0.36,9.57,0.13,-0.06,0.00,-19.25,18.88,-41.25,1.00,-0.03,0.03,0.06
66.84793281555176,-0.67,-0.36,9.58,-0.06,0.13,0.00,-18.06,18.50,-40.06,1.00,-0.03,0.03,0.06
67.17183899879456,-0.66,-0.37,9.60,-0.06,0.00,0.00,-19.25,18.50,-39.75,1.00,-0.03,0.03,0.06
67.49851584434509,-0.68,-0.35,9.60,0.00,0.06,0.06,-19.25,18.06,-39.00,1.00,-0.03,0.03,0.06
67.82341837882996,-0.66,-0.37,9.55,0.00,-0.19,0.06,-18.88,18.50,-41.69,1.00,-0.03,0.03,0.06
68.14997959136963,-0.65,-0.36,9.60,0.00,0.00,0.06,-20.38,18.88,-40.19,1.00,-0.03,0.03,0.06
